,id,sku,name,url_key,url_path,type,author_name,book_cover,brand_name,short_description,price,list_price,badges,badges_new,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,thumbnail_width,thumbnail_height,freegift_items,has_ebook,inventory_status,is_visible,productset_id,productset_group_name,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,option_color,stock_item,salable_type,seller_product_id,installment_info,url_review,bundle_deal,video_url,tiki_live,original_price,shippable,impression_info,availability,quantity_sold.text,quantity_sold.value,advertisement.ad,advertisement,quantity_sold
0,3490333,7986967477556,Tinh chất chống nám và nếp nhăn độc đáo Paula's Choice Clinical 1% Retinol Treatment 30ml,tinh-chat-lam-mo-vet-nam-va-dom-nau-paula-s-choice-clinical-1-retinol-treatment-30ml-p3490333,tinh-chat-lam-mo-vet-nam-va-dom-nau-paula-s-choice-clinical-1-retinol-treatment-30ml-p3490333.html?spid=7299599,,,,Paula's Choice,,1655000,0,[],"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao tiết kiệm', 'type': 'delivery_info_badge'}, {'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/5d/4c/f7/0261315e75127c2ff73efd7a1f1ffdf2.png', 'icon_height': 14, 'icon_width': 68, 'placement': 'top', 'type': 'icon_badge'}, {'code': 'freeship_plus', 'placement': 'under_rating', 'text': 'Freeship+', 'type': 'under_rating_text'}, {'code': 'freegift_items', 'placement': 'under_rating', 'text': 'Quà tặng', 'type': 'under_rating_text'}, {'code': 'asa_reward_badge', 'icon': 'https://salt.tikicdn.com/ts/upload/d6/51/17/cde193f3d0f6da18147a739247c95c93.png', 'icon_height': 20, 'icon_width': 53, 'placement': 'bottom', 'type': 'asa_reward'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 242 ASA (82k ₫)<br/>≈ 4.9% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",295000,15,4.6,177,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/02/6b/86/fc6ff5e56160689834022d8775808324.jpg,280,280,[],False,available,False,1149,,,False,False,,,[],,,7299599,,,False,,,1950000,True,"[{'impression_id': 'thanos-product-FIs8Suyw75ax3C8b', 'metadata': {'price': 1655000, 'rating_average': 4.6, 'reviews_count': 177, 'seller_product_id': 7299599}}, {'impression_id': '3495d318-c227-49a7-ba7e-576f87dab1b4', 'metadata': {'advert_id': 3492770, 'business_id': 4769, 'flags': {'ad-2752': 0, 'p_cate': 3424, 'predictor': 'cb10', 'src': 'cat'}, 'product_id': 7299599, 'service_name': 'makesense', 'user_bucket': 752}}, {'impression_id': 'f1ade2dd-2d52-4a8b-acbc-cd2eb37d85f5', 'metadata': {'product_id': 1149, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202211190600'}}]",1,Đã bán 826,826.0,"[{'match_id': 0, 'advert_id': 0, 'business_id': 0, 'seller_id': 3946, 'clickUrl': '//tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMW2NTletW9p7jrN8_e9vKlfDjnIJbt_-hEnV8isewQ6FgkajVpvBFJMPaYQjHPZSS0YIlVTSJT9nFAIYGhQCPy89FRCc6oYbo2GeR0YbqiVk1ecY1eP5VYQKUmbpxMdsbowUrYOGSptZ7FIWsuZhqqwBN67zcZEvWE2UPvg4xJLX1WjbF9tW6kPKIlIvnrLHuNdKtK5mHiIJ7lkkmfeDD3dh5WXJ74D9SkZsyi_WuiYeeO5SjYQHFT4usGtiK57e2jT6q8eAyiIwwrDVzFV8gIkWEjtjUnwcwukoAH59krlSlziwfpBtwRytSm6hbZ2Ic9th4pO4mBPcCoxb_VKzMhCZXGE9mPMDkXU3Kj0dQMpKu2UMGbLtrW94CcYJAwowRPvaBxhBfDhTQkK1jgrFtahabGkdko9xu-xQMiw5q2SVA-2BPp2I3-n5WzTn1U4LJ3HbKtegzHz9Fj_9NR4Wo9z4H8tkoKYryAah2jQzEG0UW5W5BMZUy8g30jWMAr2c71oHl1QvxfWZlFCmcwxB2Jbav-I7ZUURBncWS0YaAuHYnQvJIvTJIPh5F-geERLfqY5rQ36JXjJ-wJmEzRUy_bqcKpLQW5_3Ur9Hybw5iKwhsG9u5qS35W_L-RmT-QNO0itzq-dKMBDHh_RucC-20DsOMrrXyDZFx0yugQqT8VTFkxcG_Q7mzJrjdZKwbpE2-CqjsMSSJbK-fggNV2k-UCBXDR2SDN_uAhV1EDS_PK9nILU2eiEbhSLpcO2wcoyHhgSl1hs4OgFW9PAfmt8Gw80T50_69tjSK_v1vkJE8WupCqthyvUr3fd30PDtH2Vx7c7oQr5ulDygC7OP2x9btOyGGD3_xxX41o70aQkSN_Yo5Nwy73CZRHMtDXBXkUJcCdykeHu3XmVJdCKxcG3oIJhWgj-OdNPfWEtUxBddfBABVVFokn4Xo6rec6UaZjX1400RGMkKW5u7nA09F_jgIHzwB42-BgKtwAPQPqSFayduwA68I0SK2zfWGO9vyZc-SR9LFKgJNQJO50NGbHtfCpwLcSs6vhRvZYx4ipg0ucb4ABt7LtdmcI-_QH8gusNtBT7mG2JH_q_m1tq_wq2Bz3hY98gq3JDNYJWLNoieLTsl13qCKdVyRXljHLBvxRM7QpRCa9D-CauOvqxtkNUMsgtLTQNZROe7aQYpDeuUNVgWytfr_YLPgHhpmaH60jRuEWAV4AUSl6APGGtxnvX2BKpz2VkEm8uuvO3i3iYTreOZMbbJLd9UjFFEVWwYaZFGh6T-35PCUZShhvuKD5oC&pos=1&redirect=https%3A%2F%2Ftiki.vn%2Ftinh-chat-lam-mo-vet-nam-va-dom-nau-paula-s-choice-clinical-1-retinol-treatment-30ml-p3490333.html%3Fspid%3D7299599&reqid=hneAR9Ljr4', 'impUrl': '//tka.tiki.vn/pixel/pixel?SHOW=&data=djAwMa14Je3cB-fZC6vu0z-sx9H7nAgAai0-_gAZfKrm9fU9yCR7wsrYa1J5bEBfsVzKSqkV-PyBc2lA1cTiZKJfbdbRrwi3rblkfYEIkveMVgJJfI47No9qONnoyl4mPQOMUtR48TkjHk4XBuE-HCIdlZdSyPtpmWXeX_R90hFqQkrp_2AHs1AbeBtGXEBsUaj3AG1P8Ub7Y-P1FxnlTHVr6SBXqmx2wAFd8JJvnFRhQQrJPpjM_ZX6vtrklTR81Ht0nBbPUoIgJKNKfW4W3KULdkjlVNrjx6q4UiKC2NUml2YbvzC0QeRt-xkMozwsHta598epK6CE3CUhHe9jk2dxHFbqqq_TX05_es3xGE8cRkHC4LL7LsFoK2ueYGlFU8BDeGAstevEHgCIcm0O90M1xIBd2LDyBYGvU9EQviUZAQy77rYAsrx9I1bec-y0Log5NDFeCJNJpk42kARZknRk7HlqHuyEOkcEuZbk7MwVkFcS4Qq1PNklBYTVuFt3BwT0_dXuuy_spNLhWdh2pS2wDT5E2VEQi9LVlvCGb0fq1Ty3-uEm8gQlbsP88qbnrETUJEVR9VI1qM5jhXoakoSLSIZThF6S8Sp9XyB6kJVEc-FMPdZMJwfIHKcs5rxXW-XRblTlSBwmG31phDzDFaUg-fg_ZlOb--psvJDGlaV642uKq2ur6qaADiQbNH2ACaHYnT8qSYJG01b1cfjblNdcJNZSKPk6fzmX3jurRdat4Ht9C0PbkdlupASwOHULUb3pVEhzglmcfBxHq8-MHJ0doPRksZJDF6K5QFlSNdy6HIwKvvTypzxc14GhsQg6X4CnzCHE6kOtoPbyhS6dn8ZFvtmptdz-0rC5nmOd8JfjiDkYmZttwE8vqWcNu4BTb5GsdjM6RGnA13sH2LHwSHbIVKfXANg-e4EknUqUtkEUuJ6b7hyrADfG1eSi7INHdXA07iyTPhMYQDcXOHkIgN43u79FBg-UwxPKxutcilF7ywdH1Ds7hW4wEa_gp_zIHMpGkO3iRwFFoBOr_1oZrQJ7hgxtcSlQ0l6yv0xTgxZ0fUYA1xKnjZCDbNgjtW5oAQlVpSbnSRu7NDNVOYYczc_spxML2C-yqeIE0c3WGv6YHY7V0k9M0CAfwEzupsdFbPU3Dw&pos=1&reqid=hneAR9Ljr4', 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?VIEW=&data=djAwMajxqpVC745wm8sOq6dtGQzmCmP_mRce133YeGxeew9dSq0zINYaNlhMdBneyaA56-jBHSiygyYtHqwXAbd0xD2714dF6HruXX8ajaSH3EZxseH6bK_IEw6Ic0MPNE5g-e236O5E520LfUDKQITHtd_p-ykvpDGE9B10OVYDhmG3ZGfvRuDJdZlTlhxPNZW_-dMX9qyB6G9vjsgoS9-81hQY1vZO4tVLmJ7-W_NCUmdIBAzK0E5t9ZJ9f7clXlddBoPbdst_4GAn7DH9YqavQCPEtoDN70Dx6rF9PTBSLPW7qQ2JN2MH3UNEMiv8JF-J-9k8tAZsJ_UmChpN5jHKNnrZ02iqGaMG3AGM_jtqhPCW6onJq38UEDnaK-IbSsp_pIVpmRbqJTl6OchNbyhT8NWRfM6A2K1LS2yhrV4rsiMO17Pk1-Evixsryonqjl2nD6jeaAtW6PkecyTiLg-AY7e0auLuB2ojIZJGLce2tEfhlGOaO5VQKko7YFxjgixP-qBh-WwReycfeAG2e1NsoYsBCDLR4R56_7WRGtu5vIqDBX15APkAyEG3xZ9sHLJoSEJ6O6LU2D5c7VXid2jXLaqlyf585C_VOKpB0J2PVdUuP_oPsF90ya8I8u2k2VZL40XpaQ4UK3wlyQ6l1JBcrvyUh5W6--llxU6p--IEKblmqTgnALsWXUucx5Zkw6tN-F6NW_z_5mYt-k4xKUMA8jun8HIQC1zyijwAEHezLod2PlbDAgbLHMuSj8S3jGw4G_-frz6dAqm5qWL6A-YUDT6lQjOK07QoFuhWhHyhs4E0M9gTA_EEwyAZ2PmspsNBR4xMdkMBvRcTb0Uotd5-U4cIa42GxZ26HaY8KZ-ln83e8KJt6jlZfHtUb0BuplKz_pxdDlYVC-ZOQl3PoxiWwjh_BDEFEGFs29LbYmxDC2tqPvGsgiPR9YZ5gI2mOQ_nuYOdbaNq7J3JG8jan17mTgJ1JFyYLy8Xy0uwmrn3ubaKVJEKUwFwbkPWna-koHcQZ7YHgXrSrCd1DnxU2b85f5hYrmorABvOtFmp6GBxvqS1HBYR2JB3jFK4dfNpKCH7aFnBz_hnBFOQrqKPpoKCTbQjzoqGxVeaaYWg8Z1525eXOr1QntPXdLuorUjBwTEnASQ&pos=1&reqid=hneAR9Ljr4', 'properties': {'product_id': '7299599', 'matched_query': 0, 'image': '', 'url': ''}, 'type': 'ProductAdvertType', 'impression_info': [], 'image_ratio': 0}]",,
1,22101956,3731916375281,Vichy Minéral 89 Eyes - Kem Xoá Tan Bọng Mắt Cùng Với Nếp Nhăn 15ml,vichy-mineral-89-eyes-kem-xoa-tan-bong-mat-cung-voi-nep-nhan-15ml-p22101956,vichy-mineral-89-eyes-kem-xoa-tan-bong-mat-cung-voi-nep-nhan-15ml-p22101956.html?spid=81329569,,,,VICHY,,649000,0,[],"[{'code': 'tikinow', 'icon': 'https://salt.tikicdn.com/ts/upload/3f/76/87/4c636b7bea11521f46f733b7839df4de.png', 'icon_height': 16, 'icon_width': 32, 'placement': 'delivery_info', 'text': 'Giao siêu tốc 2H', 'type': 'delivery_info_badge'}, {'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/5d/4c/f7/0261315e75127c2ff73efd7a1f1ffdf2.png', 'icon_height': 14, 'icon_width': 68, 'placement': 'top', 'type': 'icon_badge'}, {'code': 'freeship_plus', 'placement': 'under_rating', 'text': 'Freeship+', 'type': 'under_rating_text'}, {'code': 'freegift_items', 'placement': 'under_rating', 'text': 'Quà tặng', 'type': 'under_rating_text'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 71 ASA (24k ₫)<br/>≈ 3.7% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",26000,4,4.8,85,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/50/bb/8c/dafeb48bf114741015b78907b178e2e9.jpg,280,280,[],False,available,False,1149,,,False,False,,,[],,,81329569,,,False,,,675000,True,"[{'impression_id': 'thanos-product-iaavgmLTGpn3BQLM', 'metadata': {'price': 649000, 'rating_average': 4.8, 'reviews_count': 85, 'seller_product_id': 81329569}}, {'impression_id': '09f92caa-78d7-4fe7-b85a-476972dc81af', 'metadata': {'advert_id': 2199356, 'business_id': 4868, 'flags': {'ad-2752': 0, 'p_cate': 3424, 'predictor': 'cb10', 'src': 'cat'}, 'product_id': 81329569, 'service_name': 'makesense', 'user_bucket': 752}}, {'impression_id': '1580aaea-765f-4de8-a0bd-5cf09429c59e', 'metadata': {'product_id': 1149, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202211190600'}}]",1,Đã bán 254,254.0,"[{'match_id': 0, 'advert_id': 0, 'business_id': 0, 'seller_id': 1954, 'clickUrl': '//tka.tiki.vn/pixel/pixel?CLICK=&data=djAwMaUJzKYU_pNNdl4knJr3MFEEYIJi6puL-oPlLYvu1lLzDpVmBg5Jkb4SfmIBGGsINBsn5FsJTRyu5jQ5IoSdJztwDRDfmX4dtxEt_IpBDdQun4OPFIcPKCth_ZycIkH8oEDtfwtkN9OCUKD1GqUSufWCbibFu45zS6loK3ffxjB9rQyvVKteNNgBohifShPDzy75uKtp0eJ21ZJr8S_m-J4X_7gr_EMX4Ugn45wd5DzZSpLkZIqJzk84sMImyDTLGPEyDgFfSxEbHYdPH5YAT5xxJDCDNqAxPSMXzXk2h4EHmJJ1Yn6be26HlY9BCXkeOYndF7r9pmckzBJ0-L6diF8_muYJ_wQSqGp6lL8tUL10rXquk3tgz-hRfhse2DGiEN9eXd5sfPf3lC3ySX7eHMHU2lI7FXCrbLwp9VqZx0NQxSrRWAf9m20HEzvglWqnQcvAyL_PhuzGhd7J1XSvGi0EHjdNL9lIcZEskWtDajiz2tCs6M8mTlQUwylzRYzippDBiYvEcVH22-pO0WKKlhFGsCjfYjywxdqG1nJTNik695fvyFb0y3wLGulIwH-b9LNPma6VYcvDkzkbeaaE1Om0PxGGCxYpCM8IsXSO4cRCSjQxADOARyJ-WFUf4btc-kVZcMA-ahB2Jdg3fTfGHo1XE3_lsIqW_CQjZtqJd-i2YUWu7dnaSoB5qFauKfp4Sg85MxvAazHB1aL_IsNAqEUzjjcPT_5y7arWnEiiuBq4iAyjEPOenyFHM6uXqaUgq9L-CFkNDx5fch0dMPRR6qQGnt94-SbZGOhVIB-2Gi4aOe1OHKdbTLbrCcwgXZ73MfoUZm_v_trZAAPtn57lAT715P-vEgpPIUsyATjsML_H6moEaAu4FwXbFCxyLJAYx4IrBLDK9mP3nPHAU1by1_kuQGEW3eItv4v__gzaTieV_z3EgTLbEWTdHugTVg2Dyy4V94CeSuCYMzDra8nbH0L9abD0vH7Yy8h2oUYxROr8uNW1YR5M9-Byb7SwIVm5Z2BGM1qPbALXZTeXUrUi08pC0gaR70_aMaBUf1UmDNmLNB9vQiGfF6Jqd-w-4yWtt59DSLWqqR2F6RnlAcspmf1RGp4rMbbfpepU4TlcbvaKR7CuhXLbdRDpzTM9h_Xc_v7UQ5qUEJBxqYOufYHrCs14i0ps992H5GamlyoSyVAsi8h8c2LcOcjJzmG9VK6NOwdjaQJ4ywvUJ-0Q54D-D-zMGRl2kfk19XFhw2IYL0xgZig7V-EifucU86vsMVM8vskT5ue8AmSg57kWQOOWdp5jeTwNZYxyfWHZV-736g&pos=2&redirect=https%3A%2F%2Ftiki.vn%2Fvichy-mineral-89-eyes-kem-xoa-tan-bong-mat-cung-voi-nep-nhan-15ml-p22101956.html%3Fspid%3D81329569&reqid=hneAR9Ljr4', 'impUrl': '//tka.tiki.vn/pixel/pixel?SHOW=&data=djAwMcjft15VO18QccxWWEq74F-XD7s_2ApLPjwlF6PxUHK3tMimPEG8DM9uPMNc_bTMjhWHyd9uvV78gFmMajmM8gDnHU_UKQBDuOGgrjVKDSjL6yisjn7CuesXpoIXsh1WpvAkTM57afqQ7jWRlOehi_AMFWWgGUz601tf-YoZT9JZy3h6K6Z5VqTbT2NCmYzO7bMz5aR7VLTMP0YEbmyC9RqlWqZI0W1N5nL8f9mFtG1fIlXARcCl4llNdhBUMugxqlCHG2Min77yiX_ZW-nb1JFXAWSkdILpUNsDnWLpYgH2NQ7yeY9XOqKBHq_DQ8-HH2jBqSMKdB2zdd78P5IXZV5jC8FtSV8DbM9rMOG9DvmaZKgYQwGJMkk2TUnLQDCF0krxaKcQ2uuDjAavtRgUYrD18WKB1_QUjbFnSZC6XbnJNYoAtlE0ML4YCG3wZ_V5aC-PLY6DBzsTr443EvS0zseSIP0f0oqYuB4ba2KvqJ8sd50-VQs9dxACroCxs09ABH9mezeStohH6jVHPokxZkM4xILkEU6d0HY3Agq4PJlgqBeKue3gVr7Sx064i9yMVZnFG8x5C-HFfdnONk7FUUkRzlSBSsxWXUrYbzAujYLEJC6BW8pd9DMg7tfbGo7N8x5e3A6_gIONzxcWZC97iyQetCh4aLF_C512jdrDGzYusULOVE_K_qo7EMqznapJNKLzkVf8WkPZEkdcEgfjfMQxALPSa-rgfya-ltB0pV5i_vz0g8dE4PJo54BsWNpVaWO0Qn6_qwPvlB8-DS9eHRQAlZL4OCsXdcTYFhMtO26c90Jqjb9KSyQnioizAGV_YhKZi7k49eZJizpgWuv2lAman2FK-KkUcSc-MtjPL3B3TwpkbQVhAwUmNLj0J1wgOwUjN1A7tO0pmC_Vp3fD0uxuix3aDfG-j6CXwXok6Nt9Rf0MiazGAxRaieXQ7n9XVfh7Wnnm5pR4kN4fB3SeUh9KL0cp7NecQ9s5fjeTws8_jzsjDuSErM0-lQY3dVVN6xa-oHrcjkYI-_TlmAw5Td0BEGmJCpmWYI5SZRo4LF-nQvhE2ZeKhbhaJjErMdvN8BdGBNbKPXpAaYxg0oH7M8zjEg2yfp5UXvdgd76aMPiLFGyCIc7Q9G-V8knk3e-8h26r3FanmS-qAoh6ssteRA&pos=2&reqid=hneAR9Ljr4', 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?VIEW=&data=djAwMdWOk3SperHoTCRyt2xBq6_EQdSJgfJ-XYPv_w2N-qq8VrEsjvbi3J6SMUKks2qJ3OOQ3_0qI4cqM_kQPzD4md1UOMYW6hR3JLzsDuv6VkpZZUnVHpTFLJqtOvjuSifunxnV1zrQxoo2E10tt5P5fUYwf7X0Y_YAVlhsZ1CsR9NN4v14kDHUbeQSgNXHK_NI4VY2ZixMfXcoz7RLXPgl7_BOze3_jO8AkAbLQs5yW_4WjXezGyd9nV63XZxhNQGLC6OJ5B43I5DxCb04K_lenzPN-ANjL2mK4-5mRewdt8S_3G4MIevRlYYVc5VR9_R0hyqLoDjRAoNiUNy4QZzeu-i9pxpwmjPL6FelCtgO8Abv8yDQ1lM1j5-t-7uVjClh3lm_w4NOuk1ddNGsm2em8zmIe28QnTkqcigHsHrkxnw5frwBs7yBkKpPNGgFwZ2-j5oTIYFsLqeG7lLvZ-okjZstmSSJ4n3iOOpNC-rEiFEjUe3j2GYUEpZ3UKX-kYB3Pd8mhyAxlndFMO6j-J0aJ0P1BklBCfkjl7qUhwKKPjnj4G4rrege0dJUbJQSdX5Hbt05pK799uQPJcT8Q8tkjKEH_aqQaSA8dFOxgVrya2jXWPIvr-7qHPCL0ugXLG_IZTrHMcwGNkWQ74mjdeh2jPHDQGdaL_waipFND0YDDVT2_OcniKh-FSyYIRRiTTW0n5tAUu3RoWFvcSCrD2nQcTj4sWP-mlAeQCsEi07KONotLLYXvBoJKhYsFvu171lt-2GZhjh3-BN94mVTsFxatMIYVhmtB58kJsShPeXD61IWHJOgUHzu1JLxcpbYoKV0I2PUyIon6aUJisIdocfL4dQsAVuQS6r2qfbkVeAsH2Tqhc4jyCHeYlpfs0JMvPCazOlyeKqrgyRSIJosQbB0Z_edQ7eV1BnBynCZ9g4JRBlyKoaTMDiRz_RDUaG7dZD5Mjmug5n336wuE2G3HzFtAXFyaQkTtTsriJ06K774DPP9w4CDl9sOzOWAVzHI4ilMeIXs2LF4A-ZHWX2gyghy9BVpwlJd7ySaF5RPiDwx6Fk8tioByJU-NEPIuAMvz4_3_y3kmVr2QcZab89P04MqcdLCJQ3JnIlTJnMGrwer8RENESMX1L42kuvkjpfLEMlggVm_GOTpiNCWuxb8&pos=2&reqid=hneAR9Ljr4', 'properties': {'product_id': '81329569', 'matched_query': 0, 'image': '', 'url': ''}, 'type': 'ProductAdvertType', 'impression_info': [], 'image_ratio': 0}]",,
